Country Name,Country Code,Series Name,Series Code,2021 [YR2021]
"Bahamas, The",BHS,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
"Bahamas, The",BHS,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.3
"Bahamas, The",BHS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
"Bahamas, The",BHS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
"Bahamas, The",BHS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Bahamas, The",BHS,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
"Bahamas, The",BHS,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
"Bahamas, The",BHS,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
"Bahamas, The",BHS,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
"Bahamas, The",BHS,Time required to obtain an operating license (days),IC.FRM.DURS,..
"Bahamas, The",BHS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.2390003204346
"Bahamas, The",BHS,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100
"Bahamas, The",BHS,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
"Bahamas, The",BHS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.22535124229128
Bahrain,BHR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.505967332222696
Bahrain,BHR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Bahrain,BHR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Bahrain,BHR,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Bahrain,BHR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Bahrain,BHR,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,15.3110351670158
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,2.70820330394115
Bahrain,BHR,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Bahrain,BHR,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,15.5
Bahrain,BHR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Bahrain,BHR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Bahrain,BHR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Bahrain,BHR,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Bahrain,BHR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Bahrain,BHR,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Bahrain,BHR,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Bahrain,BHR,Time required to obtain an operating license (days),IC.FRM.DURS,..
Bahrain,BHR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.87399995326996
Bahrain,BHR,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100
Bahrain,BHR,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Bahrain,BHR,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.93867508910159
Bangladesh,BGD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.90074805801501
Bangladesh,BGD,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,8.06566693590622
Bangladesh,BGD,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Bangladesh,BGD,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Bangladesh,BGD,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Bangladesh,BGD,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.57081261684726
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,0.975322375425237
Bangladesh,BGD,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Bangladesh,BGD,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.7
Bangladesh,BGD,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.73878048193088
Bangladesh,BGD,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Bangladesh,BGD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Bangladesh,BGD,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Bangladesh,BGD,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Bangladesh,BGD,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,272871749.250565
Bangladesh,BGD,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Bangladesh,BGD,Time required to obtain an operating license (days),IC.FRM.DURS,..
Bangladesh,BGD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.22900009155273
Bangladesh,BGD,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,200
Bangladesh,BGD,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Bangladesh,BGD,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.39999999999998
Barbados,BRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.28122749454305
Barbados,BRB,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Barbados,BRB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Barbados,BRB,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Barbados,BRB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Barbados,BRB,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.61504567668229
Barbados,BRB,Population growth (annual %),SP.POP.GROW,0.117201302282177
Barbados,BRB,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Barbados,BRB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,39.7
Barbados,BRB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Barbados,BRB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Barbados,BRB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Barbados,BRB,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Barbados,BRB,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Barbados,BRB,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Barbados,BRB,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Barbados,BRB,Time required to obtain an operating license (days),IC.FRM.DURS,..
Barbados,BRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.4130001068115
Barbados,BRB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100
Barbados,BRB,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Barbados,BRB,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.50674234799824
Belarus,BLR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.94175580184893
Belarus,BLR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Belarus,BLR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Belarus,BLR,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Belarus,BLR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Belarus,BLR,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,8.4978127769842
Belarus,BLR,Population growth (annual %),SP.POP.GROW,-0.42347752149173
Belarus,BLR,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Belarus,BLR,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,42.3
Belarus,BLR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,2.702119366464
Belarus,BLR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Belarus,BLR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Belarus,BLR,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Belarus,BLR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Belarus,BLR,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,8304824.66
Belarus,BLR,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Belarus,BLR,Time required to obtain an operating license (days),IC.FRM.DURS,..
Belarus,BLR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.73600006103516
Belarus,BLR,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,200
Belarus,BLR,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Belarus,BLR,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.24472194643204
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.84459482134876
Belgium,BEL,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Belgium,BEL,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,75.2799987792969
Belgium,BEL,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Belgium,BEL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Belgium,BEL,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.56771084604592
Belgium,BEL,Population growth (annual %),SP.POP.GROW,0.377319900784809
Belgium,BEL,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Belgium,BEL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.9
Belgium,BEL,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-0.359556196313987
Belgium,BEL,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Belgium,BEL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Belgium,BEL,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Belgium,BEL,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Belgium,BEL,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,1284173867.09956
Belgium,BEL,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Belgium,BEL,Time required to obtain an operating license (days),IC.FRM.DURS,..
Belgium,BEL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.42000007629395
Belgium,BEL,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Belgium,BEL,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Belgium,BEL,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.75316324414021
Belize,BLZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.77610738623731
Belize,BLZ,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,8.56952275941825
Belize,BLZ,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Belize,BLZ,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Belize,BLZ,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Belize,BLZ,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.81076246552881
Belize,BLZ,Population growth (annual %),SP.POP.GROW,1.81778782471015
Belize,BLZ,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Belize,BLZ,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,47
Belize,BLZ,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-9.27139408717404
Belize,BLZ,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Belize,BLZ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Belize,BLZ,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Belize,BLZ,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Belize,BLZ,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,241438500
Belize,BLZ,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Belize,BLZ,Time required to obtain an operating license (days),IC.FRM.DURS,..
Belize,BLZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.2189998626709
Belize,BLZ,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100
Belize,BLZ,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Belize,BLZ,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.60000101128134
Benin,BEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.79324564045851
Benin,BEN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Benin,BEN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Benin,BEN,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Benin,BEN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Benin,BEN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.36507044372942
Benin,BEN,Population growth (annual %),SP.POP.GROW,2.66826235050208
Benin,BEN,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Benin,BEN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,65.3
Benin,BEN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Benin,BEN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Benin,BEN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Benin,BEN,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Benin,BEN,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Benin,BEN,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Benin,BEN,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Benin,BEN,Time required to obtain an operating license (days),IC.FRM.DURS,..
Benin,BEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.57400000095367
Benin,BEN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,500
Benin,BEN,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Benin,BEN,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.85259002934446
Bermuda,BMU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.89405381096506
Bermuda,BMU,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.38779724363852
Bermuda,BMU,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Bermuda,BMU,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Bermuda,BMU,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Bermuda,BMU,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,..
Bermuda,BMU,Population growth (annual %),SP.POP.GROW,-0.0407013155274432
Bermuda,BMU,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Bermuda,BMU,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
Bermuda,BMU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Bermuda,BMU,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Bermuda,BMU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Bermuda,BMU,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Bermuda,BMU,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Bermuda,BMU,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Bermuda,BMU,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Bermuda,BMU,Time required to obtain an operating license (days),IC.FRM.DURS,..
Bermuda,BMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Bermuda,BMU,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Bermuda,BMU,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Bermuda,BMU,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
Bhutan,BTN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
Bhutan,BTN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Bhutan,BTN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Bhutan,BTN,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Bhutan,BTN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
